C46    2.268    0.656
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:17:59.000   37
G05    1.644    0.495
G13    0.764    0.437
G15    0.402    1.005
G18    4.816    1.245
G24    2.697    1.068
G29    3.671    0.227
R03    0.880    0.385
R04    6.170    0.811
R05    5.077    0.466
R14    1.974    0.525
R15    2.806    0.138
R18    3.308    0.421
R19    4.155    0.957
R20    5.613    0.491
E04    5.032    1.004
E11    5.395    0.747
E12    3.567    1.133
E19    0.640    0.784
E33    2.816    0.346
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.897    1.086
C08    1.025    1.386
C09    3.832    0.904
C13    6.183    1.354
C20    0.910    0.749
C29    3.667    0.537
C35    4.756    0.627
C36    3.104    0.232
C37    1.113    0.448
C38    2.000    1.265
C39    4.282    1.366
C46    2.267    0.656
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:00.000   36
G05    1.644    0.495
G13    0.764    0.437
G15    0.402    1.005
G18    4.816    1.245
G24    2.697    1.068
G29    3.671    0.227
R03    0.880    0.385
R05    5.077    0.466
R14    1.973    0.525
R15    2.805    0.138
R18    3.308    0.421
R19    4.155    0.957
R20    5.613    0.491
E04    5.032    1.004
E11    5.395    0.747
E12    3.567    1.133
E19    0.640    0.784
E33    2.816    0.346
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.898    1.086
C08    1.025    1.386
C09    3.832    0.904
C13    6.183    1.354
C20    0.910    0.749
C29    3.667    0.537
C35    4.756    0.627
C36    3.104    0.233
C37    1.113    0.448
C38    2.000    1.264
C39    4.283    1.366
C46    2.267    0.657
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:01.000   37
G05    1.644    0.495
G13    0.764    0.436
G15    0.402    1.005
G18    4.815    1.245
G24    2.697    1.068
G29    3.671    0.227
R03    0.880    0.385
R04    6.171    0.811
R05    5.078    0.466
R14    1.973    0.525
R15    2.805    0.138
R18    3.308    0.421
R19    4.155    0.957
R20    5.613    0.491
E04    5.032    1.004
E11    5.395    0.747
E12    3.567    1.133
E19    0.640    0.784
E33    2.816    0.345
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.898    1.086
C08    1.025    1.386
C09    3.832    0.904
C13    6.183    1.354
C20    0.910    0.749
C29    3.667    0.537
C35    4.756    0.627
C36    3.104    0.233
C37    1.113    0.448
C38    2.001    1.264
C39    4.283    1.366
C46    2.267    0.657
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:02.000   39
G05    1.644    0.494
G13    0.765    0.436
G15    0.402    1.005
G18    4.815    1.246
G24    2.697    1.069
G29    3.671    0.227
R03    0.881    0.385
R04    6.171    0.811
R05    5.078    0.466
R14    1.973    0.525
R15    2.805    0.139
R18    3.308    0.421
R19    4.155    0.956
R20    5.613    0.491
E04    5.032    1.004
E11    5.395    0.747
E12    3.567    1.132
E19    0.640    0.784
E33    2.816    0.345
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.898    1.086
C08    1.026    1.386
C09    3.832    0.904
C13    6.183    1.354
C16    3.944    1.220
C20    0.910    0.749
C22    4.953    0.253
C29    3.667    0.537
C35    4.756    0.627
C36    3.104    0.233
C37    1.113    0.448
C38    2.001    1.264
C39    4.283    1.366
C46    2.267    0.657
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:03.000   37
G05    1.644    0.494
G13    0.765    0.436
G15    0.402    1.005
G18    4.814    1.246
G24    2.697    1.069
G29    3.671    0.226
R03    0.881    0.385
R04    6.171    0.811
R05    5.078    0.466
R14    1.973    0.525
R15    2.805    0.139
R18    3.308    0.421
R19    4.155    0.956
R20    5.613    0.491
E04    5.032    1.004
E11    5.395    0.747
E12    3.566    1.132
E19    0.640    0.784
E33    2.816    0.345
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.898    1.086
C08    1.026    1.386
C09    3.832    0.904
C13    6.183    1.354
C20    0.910    0.749
C29    3.667    0.537
C35    4.756    0.627
C36    3.104    0.233
C37    1.113    0.448
C38    2.001    1.264
C39    4.284    1.366
C46    2.267    0.657
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:04.000   39
G05    1.644    0.494
G13    0.765    0.436
G15    0.403    1.004
G18    4.814    1.246
G24    2.697    1.069
G29    3.671    0.226
R03    0.881    0.385
R04    6.171    0.811
R05    5.078    0.466
R14    1.973    0.525
R15    2.805    0.139
R18    3.308    0.421
R19    4.154    0.956
R20    5.613    0.491
E04    5.033    1.004
E11    5.395    0.747
E12    3.566    1.132
E19    0.640    0.784
E33    2.816    0.345
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.898    1.086
C08    1.026    1.386
C09    3.832    0.904
C13    6.183    1.354
C16    3.944    1.220
C20    0.911    0.749
C22    4.953    0.253
C29    3.666    0.537
C35    4.756    0.627
C36    3.104    0.233
C37    1.113    0.448
C38    2.001    1.264
C39    4.284    1.366
C46    2.267    0.657
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:05.000   38
G05    1.644    0.494
G13    0.765    0.436
G15    0.403    1.004
G18    4.814    1.246
G24    2.696    1.069
G29    3.671    0.226
R03    0.881    0.385
R04    6.171    0.811
R05    5.078    0.466
R14    1.973    0.525
R15    2.805    0.139
R18    3.308    0.420
R19    4.154    0.956
R20    5.613    0.492
E04    5.033    1.004
E11    5.395    0.747
E12    3.566    1.132
E19    0.640    0.783
E33    2.816    0.345
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.898    1.086
C08    1.027    1.387
C09    3.832    0.904
C13    6.182    1.354
C16    3.944    1.220
C20    0.911    0.749
C29    3.666    0.537
C35    4.755    0.627
C36    3.104    0.233
C37    1.113    0.448
C38    2.001    1.264
C39    4.284    1.366
C46    2.267    0.657
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:06.000   39
G05    1.644    0.494
G13    0.765    0.436
G15    0.403    1.004
G18    4.813    1.246
G24    2.696    1.069
G29    3.671    0.226
R03    0.881    0.385
R04    6.172    0.811
R05    5.078    0.466
R14    1.973    0.526
R15    2.805    0.139
R18    3.308    0.420
R19    4.154    0.956
R20    5.612    0.492
E04    5.033    1.004
E11    5.394    0.747
E12    3.566    1.132
E19    0.641    0.783
E33    2.816    0.345
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.898    1.086
C08    1.027    1.387
C09    3.832    0.904
C13    6.182    1.355
C16    3.945    1.220
C20    0.911    0.749
C22    4.953    0.253
C29    3.666    0.536
C35    4.755    0.627
C36    3.104    0.233
C37    1.113    0.448
C38    2.002    1.264
C39    4.285    1.366
C46    2.267    0.657
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:07.000   39
G05    1.645    0.494
G13    0.765    0.436
G15    0.403    1.004
G18    4.813    1.246
G24    2.696    1.069
G29    3.670    0.226
R03    0.881    0.385
R04    6.172    0.811
R05    5.079    0.466
R14    1.972    0.526
R15    2.805    0.139
R18    3.308    0.420
R19    4.154    0.956
R20    5.612    0.492
E04    5.033    1.004
E11    5.394    0.748
E12    3.566    1.132
E19    0.641    0.783
E33    2.816    0.345
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.899    1.086
C08    1.027    1.387
C09    3.832    0.904
C13    6.182    1.355
C16    3.945    1.220
C20    0.911    0.749
C22    4.954    0.253
C29    3.666    0.536
C35    4.755    0.627
C36    3.104    0.233
C37    1.112    0.448
C38    2.002    1.264
C39    4.285    1.366
C46    2.266    0.657
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:08.000   39
G05    1.645    0.494
G13    0.765    0.436
G15    0.403    1.004
G18    4.812    1.246
G24    2.696    1.069
G29    3.670    0.226
R03    0.881    0.385
R04    6.172    0.811
R05    5.079    0.466
R14    1.972    0.526
R15    2.805    0.139
R18    3.308    0.420
R19    4.153    0.956
R20    5.612    0.492
E04    5.033    1.004
E11    5.394    0.748
E12    3.566    1.132
E19    0.641    0.783
E33    2.816    0.345
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.899    1.086
C08    1.027    1.387
C09    3.833    0.904
C13    6.182    1.355
C16    3.945    1.220
C20    0.911    0.749
C22    4.954    0.253
C29    3.666    0.536
C35    4.755    0.627
C36    3.104    0.233
C37    1.112    0.448
C38    2.002    1.264
C39    4.285    1.366
C46    2.266    0.657
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:09.000   39
G05    1.645    0.494
G13    0.765    0.436
G15    0.403    1.004
G18    4.812    1.246
G24    2.696    1.069
G29    3.670    0.226
R03    0.882    0.385
R04    6.172    0.811
R05    5.079    0.466
R14    1.972    0.526
R15    2.805    0.139
R18    3.308    0.420
R19    4.153    0.956
R20    5.612    0.492
E04    5.034    1.004
E11    5.394    0.748
E12    3.566    1.132
E19    0.641    0.783
E33    2.816    0.345
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.899    1.086
C08    1.028    1.387
C09    3.833    0.904
C13    6.182    1.355
C16    3.945    1.220
C20    0.911    0.749
C22    4.954    0.253
C29    3.666    0.536
C35    4.755    0.627
C36    3.104    0.233
C37    1.112    0.448
C38    2.002    1.264
C39    4.286    1.366
C46    2.266    0.657
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:10.000   39
G05    1.645    0.494
G13    0.765    0.435
G15    0.404    1.004
G18    4.811    1.246
G24    2.696    1.070
G29    3.670    0.226
R03    0.882    0.385
R04    6.173    0.811
R05    5.079    0.466
R14    1.972    0.526
R15    2.805    0.139
R18    3.308    0.420
R19    4.153    0.955
R20    5.612    0.492
E04    5.034    1.004
E11    5.394    0.748
E12    3.566    1.132
E19    0.641    0.783
E33    2.816    0.345
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.899    1.086
C08    1.028    1.387
C09    3.833    0.904
C13    6.182    1.355
C16    3.945    1.220
C20    0.911    0.749
C22    4.954    0.253
C29    3.666    0.536
C35    4.755    0.627
C36    3.104    0.234
C37    1.112    0.448
C38    2.003    1.264
C39    4.286    1.366
C46    2.266    0.657
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:11.000   39
G05    1.645    0.494
G13    0.765    0.435
G15    0.404    1.004
G18    4.811    1.246
G24    2.695    1.070
G29    3.670    0.226
R03    0.882    0.385
R04    6.173    0.811
R05    5.079    0.466
R14    1.972    0.526
R15    2.805    0.140
R18    3.308    0.420
R19    4.153    0.955
R20    5.612    0.492
E04    5.034    1.004
E11    5.394    0.748
E12    3.566    1.131
E19    0.641    0.783
E33    2.816    0.344
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.899    1.086
C08    1.028    1.387
C09    3.833    0.904
C13    6.182    1.355
C16    3.946    1.220
C20    0.912    0.748
C22    4.954    0.253
C29    3.666    0.536
C35    4.754    0.627
C36    3.104    0.234
C37    1.112    0.448
C38    2.003    1.264
C39    4.286    1.366
C46    2.266    0.658
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:12.000   39
G05    1.645    0.494
G13    0.765    0.435
G15    0.404    1.004
G18    4.810    1.246
G24    2.695    1.070
G29    3.670    0.226
R03    0.882    0.385
R04    6.173    0.811
R05    5.079    0.467
R14    1.972    0.526
R15    2.805    0.140
R18    3.308    0.419
R19    4.153    0.955
R20    5.612    0.492
E04    5.034    1.004
E11    5.394    0.748
E12    3.565    1.131
E19    0.641    0.783
E33    2.816    0.344
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.899    1.086
C08    1.029    1.387
C09    3.833    0.904
C13    6.182    1.355
C16    3.946    1.220
C20    0.912    0.748
C22    4.954    0.254
C29    3.666    0.536
C35    4.754    0.627
C36    3.104    0.234
C37    1.112    0.448
C38    2.003    1.264
C39    4.287    1.366
C46    2.266    0.658
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:13.000   40
G05    1.645    0.494
G13    0.765    0.435
G15    0.404    1.003
G18    4.810    1.246
G24    2.695    1.070
G29    3.670    0.225
R03    0.882    0.384
R04    6.173    0.811
R05    5.080    0.467
R14    1.972    0.526
R15    2.805    0.140
R18    3.308    0.419
R19    4.152    0.955
R20    5.612    0.492
E04    5.034    1.004
E11    5.394    0.748
E12    3.565    1.131
E19    0.641    0.783
E33    2.816    0.344
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.899    1.087
C08    1.029    1.387
C09    3.833    0.904
C13    6.182    1.355
C16    3.946    1.220
C20    0.912    0.748
C22    4.954    0.254
C29    3.666    0.536
C35    4.754    0.626
C36    3.104    0.234
C37    1.112    0.448
C38    2.003    1.264
C39    4.287    1.366
C46    2.266    0.658
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:14.000   40
G05    1.645    0.494
G13    0.765    0.435
G15    0.404    1.003
G18    4.809    1.246
G24    2.695    1.070
G29    3.670    0.225
R03    0.882    0.384
R04    6.173    0.811
R05    5.080    0.467
R14    1.971    0.526
R15    2.804    0.140
R18    3.308    0.419
R19    4.152    0.955
R20    5.611    0.493
E04    5.035    1.004
E11    5.394    0.748
E12    3.565    1.131
E19    0.641    0.783
E33    2.816    0.344
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.900    1.087
C08    1.029    1.387
C09    3.833    0.904
C13    6.182    1.355
C16    3.946    1.220
C20    0.912    0.748
C22    4.954    0.254
C29    3.666    0.536
C35    4.754    0.626
C36    3.104    0.234
C37    1.112    0.448
C38    2.004    1.264
C39    4.287    1.366
C46    2.266    0.658
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:15.000   39
G05    1.646    0.493
G13    0.765    0.435
G15    0.404    1.003
G18    4.809    1.246
G24    2.695    1.070
G29    3.670    0.225
R03    0.882    0.384
R04    6.174    0.811
R05    5.080    0.467
R14    1.971    0.526
R18    3.308    0.419
R19    4.152    0.955
R20    5.611    0.493
E04    5.035    1.004
E11    5.393    0.748
E12    3.565    1.131
E19    0.641    0.783
E33    2.816    0.344
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.900    1.087
C08    1.029    1.387
C09    3.833    0.904
C13    6.182    1.355
C16    3.946    1.220
C20    0.912    0.748
C22    4.954    0.254
C29    3.666    0.535
C35    4.754    0.626
C36    3.104    0.234
C37    1.111    0.448
C38    2.004    1.264
C39    4.288    1.366
C46    2.266    0.658
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:16.000   40
G05    1.646    0.493
G13    0.765    0.435
G15    0.405    1.003
G18    4.809    1.246
G24    2.695    1.070
R03    0.883    0.384
R04    6.174    0.811
R05    5.080    0.467
R14    1.971    0.526
R15    2.804    0.140
R18    3.308    0.419
R19    4.152    0.955
R20    5.611    0.493
E04    5.035    1.004
E11    5.393    0.748
E12    3.565    1.131
E19    0.641    0.783
E33    2.816    0.344
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.900    1.087
C08    1.030    1.387
C09    3.833    0.904
C13    6.182    1.355
C16    3.946    1.220
C20    0.912    0.748
C22    4.954    0.254
C29    3.666    0.535
C35    4.754    0.626
C36    3.104    0.234
C37    1.111    0.448
C38    2.004    1.264
C39    4.288    1.366
C44    5.573    0.129
C46    2.265    0.658
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:17.000   40
G05    1.646    0.493
G13    0.765    0.435
G15    0.405    1.003
G18    4.808    1.246
G24    2.694    1.071
G29    3.670    0.225
R03    0.883    0.384
R04    6.174    0.811
R05    5.080    0.467
R14    1.971    0.527
R18    3.308    0.419
R19    4.151    0.955
R20    5.611    0.493
E04    5.035    1.004
E11    5.393    0.748
E12    3.565    1.131
E19    0.641    0.783
E33    2.816    0.344
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.900    1.087
C08    1.030    1.387
C09    3.833    0.904
C13    6.182    1.355
C16    3.947    1.220
C20    0.912    0.748
C22    4.955    0.254
C29    3.665    0.535
C35    4.754    0.626
C36    3.104    0.234
C37    1.111    0.448
C38    2.004    1.264
C39    4.288    1.366
C44    5.573    0.129
C46    2.265    0.658
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:18.000   39
G05    1.646    0.493
G13    0.765    0.435
G15    0.405    1.003
G18    4.808    1.246
G24    2.694    1.071
G29    3.669    0.225
R03    0.883    0.384
R04    6.174    0.811
R05    5.080    0.467
R14    1.971    0.527
R18    3.308    0.419
R19    4.151    0.954
R20    5.611    0.493
E04    5.035    1.004
E11    5.393    0.748
E12    3.565    1.131
E19    0.642    0.782
E33    2.816    0.344
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.900    1.087
C08    1.030    1.387
C09    3.834    0.904
C13    6.182    1.355
C16    3.947    1.220
C20    0.913    0.748
C22    4.955    0.254
C29    3.665    0.535
C35    4.753    0.626
C36    3.104    0.234
C37    1.111    0.448
C38    2.005    1.264
C39    4.289    1.366
C46    2.265    0.658
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:19.000   39
G05    1.646    0.493
G13    0.765    0.434
G15    0.405    1.003
G18    4.807    1.246
G24    2.694    1.071
G29    3.669    0.225
R03    0.883    0.384
R04    6.175    0.811
R05    5.081    0.467
R14    1.971    0.527
R18    3.308    0.418
R19    4.151    0.954
R20    5.611    0.493
E04    5.036    1.004
E11    5.393    0.748
E12    3.565    1.130
E19    0.642    0.782
E33    2.816    0.344
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.900    1.087
C08    1.031    1.387
C09    3.834    0.904
C13    6.182    1.355
C16    3.947    1.220
C20    0.913    0.748
C22    4.955    0.254
C29    3.665    0.535
C35    4.753    0.626
C36    3.103    0.234
C37    1.111    0.447
C38    2.005    1.264
C39    4.289    1.366
C46    2.265    0.658
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:20.000   38
G05    1.646    0.493
G13    0.766    0.434
G15    0.405    1.003
G18    4.807    1.246
G24    2.694    1.071
G29    3.669    0.225
R03    0.883    0.384
R04    6.175    0.811
R05    5.081    0.467
R14    1.971    0.527
R18    3.308    0.418
R19    4.151    0.954
R20    5.611    0.493
E04    5.036    1.004
E11    5.393    0.748
E12    3.565    1.130
E19    0.642    0.782
E33    2.816    0.343
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.900    1.087
C08    1.031    1.387
C09    3.834    0.904
C13    6.182    1.355
C16    3.947    1.220
C20    0.913    0.748
C22    4.955    0.254
C29    3.665    0.535
C35    4.753    0.626
C37    1.111    0.447
C38    2.005    1.264
C39    4.289    1.366
C46    2.265    0.658
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:21.000   37
G05    1.646    0.493
G13    0.766    0.434
G15    0.405    1.003
G18    4.806    1.246
G24    2.694    1.071
R03    0.883    0.384
R04    6.175    0.811
R05    5.081    0.467
R14    1.970    0.527
R18    3.307    0.418
R19    4.150    0.954
R20    5.611    0.493
E04    5.036    1.004
E11    5.393    0.749
E12    3.564    1.130
E19    0.642    0.782
E33    2.816    0.343
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.901    1.087
C08    1.031    1.387
C09    3.834    0.904
C13    6.182    1.355
C16    3.947    1.220
C20    0.913    0.748
C22    4.955    0.254
C29    3.665    0.535
C35    4.753    0.626
C37    1.111    0.447
C38    2.005    1.264
C39    4.290    1.366
C46    2.265    0.658
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:22.000   37
G05    1.646    0.493
G13    0.766    0.434
G15    0.406    1.003
G18    4.806    1.246
G24    2.693    1.071
R03    0.883    0.384
R04    6.175    0.811
R05    5.081    0.467
R14    1.970    0.527
R18    3.307    0.418
R19    4.150    0.954
R20    5.610    0.493
E04    5.036    1.004
E11    5.393    0.749
E12    3.564    1.130
E19    0.642    0.782
E33    2.816    0.343
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.901    1.087
C08    1.032    1.387
C09    3.834    0.904
C13    6.182    1.356
C16    3.948    1.221
C20    0.913    0.748
C22    4.955    0.254
C29    3.665    0.535
C35    4.753    0.626
C37    1.111    0.447
C38    2.005    1.264
C39    4.290    1.366
C46    2.265    0.659
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:23.000   37
G05    1.647    0.493
G13    0.766    0.434
G15    0.406    1.002
G18    4.805    1.246
G24    2.693    1.071
G29    3.669    0.225
R03    0.883    0.384
R04    6.175    0.811
R05    5.081    0.467
R14    1.970    0.527
R19    4.150    0.954
R20    5.610    0.493
E04    5.036    1.004
E11    5.393    0.749
E12    3.564    1.130
E19    0.642    0.782
E33    2.816    0.343
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.901    1.087
C08    1.032    1.387
C09    3.834    0.905
C13    6.182    1.356
C16    3.948    1.221
C20    0.913    0.748
C22    4.955    0.254
C29    3.665    0.535
C35    4.753    0.626
C37    1.110    0.447
C38    2.006    1.264
C39    4.290    1.366
C46    2.265    0.659
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:24.000   37
G05    1.647    0.493
G13    0.766    0.434
G15    0.406    1.002
G18    4.805    1.246
G24    2.693    1.071
R03    0.884    0.384
R04    6.176    0.811
R05    5.081    0.467
R14    1.970    0.527
R18    3.307    0.418
R19    4.150    0.954
R20    5.610    0.494
E04    5.037    1.004
E11    5.393    0.749
E12    3.564    1.130
E19    0.642    0.782
E33    2.816    0.343
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.901    1.087
C08    1.032    1.387
C09    3.834    0.905
C13    6.182    1.356
C16    3.948    1.221
C20    0.913    0.748
C22    4.955    0.254
C29    3.665    0.534
C35    4.752    0.626
C37    1.110    0.447
C38    2.006    1.264
C39    4.291    1.366
C46    2.264    0.659
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:25.000   36
G05    1.647    0.493
G13    0.766    0.434
G15    0.406    1.002
G18    4.804    1.246
G24    2.693    1.072
R03    0.884    0.384
R04    6.176    0.811
R05    5.082    0.467
R14    1.970    0.527
R18    3.307    0.417
R19    4.150    0.954
R20    5.610    0.494
E04    5.037    1.004
E11    5.392    0.749
E12    3.564    1.130
E19    0.642    0.782
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.901    1.087
C08    1.032    1.387
C09    3.834    0.905
C13    6.182    1.356
C16    3.948    1.221
C20    0.914    0.748
C22    4.955    0.254
C29    3.665    0.534
C35    4.752    0.626
C37    1.110    0.447
C38    2.006    1.264
C39    4.291    1.366
C46    2.264    0.659
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:26.000   37
G05    1.647    0.493
G13    0.766    0.434
G15    0.406    1.002
G18    4.804    1.246
G24    2.693    1.072
R03    0.884    0.383
R04    6.176    0.811
R05    5.082    0.467
R14    1.970    0.527
R18    3.307    0.417
R19    4.149    0.954
R20    5.610    0.494
E04    5.037    1.004
E11    5.392    0.749
E12    3.564    1.130
E19    0.642    0.782
E33    2.816    0.343
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.901    1.087
C08    1.033    1.387
C09    3.834    0.905
C13    6.182    1.356
C16    3.948    1.221
C20    0.914    0.748
C22    4.955    0.254
C29    3.665    0.534
C35    4.752    0.626
C37    1.110    0.447
C38    2.006    1.264
C39    4.291    1.367
C46    2.264    0.659
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:27.000   37
G05    1.647    0.492
G13    0.766    0.434
G15    0.406    1.002
G18    4.803    1.246
G24    2.693    1.072
R03    0.884    0.383
R04    6.176    0.811
R05    5.082    0.467
R14    1.969    0.528
R18    3.307    0.417
R19    4.149    0.953
R20    5.610    0.494
E04    5.037    1.004
E11    5.392    0.749
E12    3.564    1.130
E19    0.642    0.782
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.901    1.087
C08    1.033    1.387
C09    3.834    0.905
C13    6.182    1.356
C16    3.949    1.221
C20    0.914    0.747
C22    4.956    0.255
C29    3.665    0.534
C35    4.752    0.626
C37    1.110    0.447
C38    2.007    1.264
C39    4.292    1.367
C44    5.572    0.130
C46    2.264    0.659
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:28.000   38
G05    1.647    0.492
G13    0.766    0.433
G15    0.407    1.002
G18    4.803    1.247
G24    2.692    1.072
R03    0.884    0.383
R04    6.177    0.811
R05    5.082    0.467
R14    1.969    0.528
R18    3.307    0.417
R19    4.149    0.953
R20    5.610    0.494
E04    5.037    1.005
E11    5.392    0.749
E12    3.564    1.129
E19    0.642    0.782
E33    2.816    0.343
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.901    1.087
C08    1.033    1.388
C09    3.835    0.905
C13    6.181    1.356
C16    3.949    1.221
C20    0.914    0.747
C22    4.956    0.255
C29    3.665    0.534
C35    4.752    0.626
C37    1.110    0.447
C38    2.007    1.264
C39    4.292    1.367
C44    5.572    0.130
C46    2.264    0.659
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:29.000   38
G05    1.647    0.492
G13    0.766    0.433
G15    0.407    1.002
G18    4.803    1.247
G24    2.692    1.072
R03    0.884    0.383
R04    6.177    0.811
R05    5.082    0.468
R14    1.969    0.528
R18    3.307    0.417
R19    4.149    0.953
R20    5.610    0.494
E04    5.038    1.005
E11    5.392    0.749
E12    3.564    1.129
E19    0.642    0.782
E33    2.816    0.343
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C05    4.404    0.383
C06    3.902    1.087
C08    1.034    1.388
C09    3.835    0.905
C13    6.181    1.356
C16    3.949    1.221
C20    0.914    0.747
C22    4.956    0.255
C29    3.664    0.534
C35    4.752    0.626
C36    3.103    0.236
C37    1.110    0.447
C38    2.007    1.264
C39    4.292    1.367
C46    2.264    0.659
C59    2.370    0.794
C60    4.077    0.676
> 2022/06/14 12:18:30.000   35
G05    1.647    0.492
G13    0.766    0.433
G15    0.407    1.002
G18    4.802    1.247
G24    2.692    1.072
R03    0.884    0.383
R04    6.177    0.811
R05    5.082    0.468
R14    1.969    0.528
R18    3.307    0.417
R19    4.148    0.953
R20    5.609    0.494
E04    5.038    1.005
E11    5.392    0.749
E12    3.563    1.129
E19    0.643    0.781
E33    2.816    0.342
C01    2.284    0.734
C02    4.034    0.755
C03    3.278    0.978
C04    2.036    0.512
C06    3.902    1.087
C08    1.034    1.388
C09    3.835    0.905
C13    6.181    1.356
C16    3.949    1.221
C20    0.914    0.747
C29    3.664    0.534
C35    4.752    0.626
