9.050,15:2:56.00
11.441,15:2:58.40
12.066,15:2:59.00
12.691,15:2:59.60
13.275,15:3:0.20
13.849,15:3:0.80
14.482,15:3:1.40
15.067,15:3:2.00
15.651,15:3:2.60
16.277,15:3:3.20
17.643,15:3:3.80
18.272,15:3:5.20
18.848,15:3:5.80
19.477,15:3:6.40
20.641,15:3:7.60
21.278,15:3:8.20
21.865,15:3:8.80
22.444,15:3:9.40
23.081,15:3:10.00
25.880,15:3:12.80
26.473,15:3:13.40
27.052,15:3:14.00
27.692,15:3:14.60
28.268,15:3:15.20
28.889,15:3:15.80
30.267,15:3:16.40
30.910,15:3:17.80
87.444,15:4:15, 0.0006874, -0.0084092, 0.9937600, 0.0080170, -0.0171112, 1.0012772,-0.015724, 0.715127, -0.097307, -0.085997, 0.420817, 0.153762, 20.22095, 25.21362, 58.22144, 465,348, 42.7, 34.6, 28.0, 45.18, 100.04, 1199
87.453,15:4:15, 0.0006874, -0.0084092, 0.9937600, 0.0081783, -0.0187971, 0.9990063,-0.015724, 0.715127, -0.097307, 0.038770, 0.244099, -0.025240, 20.19653, 25.40283, 57.84912, 476,369, 42.7, 34.6, 27.9, 45.18, 100.04, 1199
87.462,15:4:15, 0.0050476, -0.0138096, 0.9997772, 0.0140655, -0.0194753, 1.0007660,-0.142796, 0.558107, -0.122866, -0.011575, 0.247657, -0.127685, 20.05005, 25.04272, 58.16040, 478,365, 42.7, 33.9, 28.1, 45.18, 100.04, 1199
87.473,15:4:15, 0.0033412, -0.0101019, 0.9986880, 0.0088780, -0.0190471, 1.0018674,-0.167886, 0.685597, -0.017316, 0.113544, 0.272506, -0.101932, 20.23315, 25.16479, 57.92847, 470,351, 42.7, 34.3, 27.9, 45.18, 100.04, 1199
87.482,15:4:15, 0.0028627, -0.0121281, 0.9971898, 0.0088780, -0.0190471, 1.0018674,-0.192417, 0.534465, -0.069821, 0.113544, 0.272506, -0.101932, 20.20874, 25.34790, 58.05054, 478,369, 42.7, 34.2, 27.9, 45.18, 100.04, 1199
87.493,15:4:15, 0.0057904, -0.0105794, 1.0029647, 0.0086938, -0.0222868, 0.9991743,-0.116163, 0.532993, -0.122140, 0.088581, 0.342179, 0.051017, 20.19043, 25.19531, 58.11768, 467,346, 42.7, 33.9, 27.6, 44.55, 100.04, 1199
87.502,15:4:15, 0.0012880, -0.0122606, 0.9965869, 0.0107584, -0.0215205, 1.0028198,-0.092619, 0.585649, -0.200026, 0.087402, 0.296793, -0.153328, 20.23926, 25.21973, 58.20923, 472,361, 42.7, 34.2, 28.1, 45.18, 100.04, 1199
87.513,15:4:15, 0.0017013, -0.0090001, 0.9964828, 0.0129726, -0.0163573, 1.0004017,-0.066506, 0.458612, -0.149791, -0.061913, 0.096995, -0.127807, 20.12939, 25.09766, 58.59375, 468,348, 42.7, 33.8, 28.2, 45.18, 100.04, 1199
87.522,15:4:15, 0.0043833, -0.0096906, 1.0019879, 0.0110533, -0.0131583, 1.0028868,-0.041740, 0.561806, -0.174891, -0.136850, 0.217715, -0.153790, 20.26978, 25.43335, 58.28247, 475,357, 42.7, 34.3, 27.9, 45.18, 100.04, 1199
87.532,15:4:15, 0.0006283, -0.0093328, 0.9976875, 0.0130614, -0.0180156, 1.0006218,-0.066158, 0.511253, -0.200356, -0.010026, 0.283006, 0.076015, 20.10498, 25.18921, 58.35571, 473,363, 42.7, 34.4, 27.4, 45.18, 100.04, 1199
87.543,15:4:15, 0.0062243, -0.0080659, 1.0035809, 0.0109104, -0.0159599, 0.9952629,-0.096502, 0.610178, -0.487361, 0.062144, 0.375448, -0.127448, 20.08057, 25.34180, 58.44116, 470,351, 42.7, 33.9, 28.4, 45.18, 100.04, 1199
87.552,15:4:15, 0.0049345, -0.0107458, 1.0066357, 0.0141732, -0.0156940, 0.9965129,-0.069246, 0.633346, 0.006234, -0.037039, 0.295033, -0.075965, 20.29419, 25.34790, 58.22144, 473,364, 42.7, 33.9, 27.9, 45.18, 100.04, 1199
87.563,15:4:15, 0.0054934, -0.0081980, 0.9936139, 0.0080898, -0.0124331, 0.9984082,-0.218670, 0.558118, -0.069730, -0.062476, 0.323450, -0.076339, 20.08667, 25.23804, 58.50830, 473,354, 42.7, 34.0, 28.1, 45.18, 100.04, 1199
87.572,15:4:15, 0.0040535, -0.0190818, 0.9987770, 0.0123495, -0.0186860, 0.9980487,-0.244774, 0.659185, -0.252344, 0.111549, 0.319061, -0.076320, 20.27588, 25.36011, 58.08105, 476,360, 42.7, 34.0, 27.9, 44.55, 100.04, 1199
87.583,15:4:15, 0.0044211, -0.0126217, 0.9972929, 0.0086077, -0.0183183, 0.9994885,-0.217999, 0.535674, -0.017262, 0.012789, 0.295008, -0.102158, 20.12939, 25.18921, 58.37402, 467,348, 42.7, 34.2, 27.9, 45.18, 100.04, 1199
87.592,15:4:15, 0.0011304, -0.0070868, 1.0009429, 0.0113978, -0.0193531, 0.9973395,-0.141334, 0.410002, -0.226388, -0.113572, 0.323978, 0.000200, 20.19043, 25.33569, 58.44727, 473,359, 42.7, 34.0, 28.1, 44.55, 100.04, 1199
87.603,15:4:15, 0.0014047, -0.0090515, 1.0009354, 0.0108363, -0.0215877, 1.0002819,-0.143750, 0.608314, -0.096483, 0.038729, 0.261515, -0.205361, 20.14160, 25.07935, 58.14209, 465,344, 42.7, 33.7, 27.4, 44.55, 100.04, 1199
87.613,15:4:15, 0.0020488, -0.0104441, 1.0002269, 0.0137742, -0.0163397, 0.9949796,-0.119328, 0.687134, -0.275286, -0.085961, 0.210736, -0.051519, 20.20264, 25.30518, 58.28857, 472,357, 42.7, 34.2, 27.4, 44.55, 100.04, 1199
87.622,15:4:15, 0.0020488, -0.0104441, 1.0002269, 0.0073334, -0.0167258, 0.9971049,-0.119328, 0.687134, -0.275286, 0.062569, 0.326100, -0.204453, 20.17822, 25.29297, 58.12378, 482,373, 42.7, 34.2, 28.3, 45.18, 100.04, 1199
87.632,15:4:15, -0.0000817, -0.0100337, 0.9985524, 0.0096013, -0.0191558, 0.9974948,-0.067425, 0.658874, -0.018697, 0.137866, 0.253581, -0.075936, 20.20264, 25.12817, 58.40454, 471,351, 42.7, 33.9, 28.1, 45.18, 100.04, 1199
87.642,15:4:15, 0.0063893, -0.0148710, 0.9997273, 0.0070701, -0.0200500, 0.9959789,0.009291, 0.563863, -0.278626, 0.036868, 0.225093, -0.204491, 20.09888, 25.17090, 58.53271, 474,360, 42.7, 34.4, 28.1, 44.55, 100.04, 1199
87.653,15:4:15, 0.0027308, -0.0080366, 0.9947065, 0.0069728, -0.0163855, 0.9974467,-0.115758, 0.588300, -0.148058, -0.037180, 0.273798, -0.076313, 20.19653, 25.20752, 58.11768, 467,348, 42.7, 34.3, 28.0, 45.18, 100.04, 1199
87.662,15:4:15, -0.0017412, -0.0087608, 1.0010850, 0.0070084, -0.0179962, 0.9940844,-0.041652, 0.586661, -0.200376, 0.185138, 0.276011, -0.204339, 20.14160, 25.00610, 58.38623, 473,359, 42.7, 34.0, 28.2, 45.18, 100.04, 1199
87.673,15:4:15, 0.0006496, -0.0099085, 1.0011443, 0.0054364, -0.0147693, 0.9951810,-0.143111, 0.585184, -0.148464, -0.012184, 0.327601, -0.127302, 20.30640, 25.27466, 58.09937, 468,348, 42.7, 34.2, 28.2, 44.55, 100.04, 1199
87.682,15:4:15, -0.0030640, -0.0089997, 1.0012093, 0.0133903, -0.0196231, 0.9952367,-0.091467, 0.511710, -0.251704, 0.012752, 0.322099, -0.076374, 20.15991, 25.26245, 57.98950, 475,361, 42.7, 34.3, 27.9, 44.55, 100.04, 1199
87.691,15:4:15, 0.0039196, -0.0093636, 0.9992124, 0.0125427, -0.0140773, 0.9991954,-0.093421, 0.613504, -0.330029, 0.061399, 0.322757, -0.076253, 20.05615, 25.36621, 58.36792, 476,360, 42.7, 34.5, 28.2, 45.18, 100.04, 1199
87.702,15:4:15, 0.0082693, -0.0113904, 0.9990314, 0.0125089, -0.0171414, 1.0004734,-0.117937, 0.562475, -0.304000, 0.038507, 0.170598, -0.050908, 20.14771, 25.41504, 58.09326, 470,351, 42.7, 34.3, 27.9, 45.18, 100.04, 1199
87.711,15:4:15, 0.0033029, -0.0118840, 0.9960378, 0.0097756, -0.0159527, 1.0008285,-0.142318, 0.583670, -0.020839, -0.011078, 0.142079, -0.051084, 20.25757, 25.26855, 58.33130, 473,358, 42.7, 33.9, 27.8, 45.18, 100.04, 1199
87.722,15:4:15, 0.0073984, -0.0098492, 0.9987379, 0.0081458, -0.0218910, 0.9952390,0.010326, 0.488779, -0.330529, -0.062530, 0.221096, -0.153501, 20.23926, 25.31738, 58.18481, 468,351, 42.7, 34.5, 27.9, 44.55, 100.04, 1199
87.731,15:4:15, 0.0039224, -0.0101359, 1.0001036, 0.0117195, -0.0161513, 0.9949545,-0.065032, 0.511347, -0.096405, -0.012651, 0.323436, -0.101981, 20.09888, 25.22583, 58.37402, 476,359, 42.7, 34.2, 28.1, 45.18, 100.04, 1199
87.742,15:4:15, 0.0064051, -0.0070894, 0.9977607, 0.0093724, -0.0177253, 1.0016096,-0.143297, 0.585941, -0.226000, -0.036834, 0.367615, 0.025207, 20.23926, 25.31128, 58.35571, 468,349, 42.7, 34.1, 27.8, 45.18, 100.04, 1199
87.752,15:4:15, 0.0064051, -0.0070894, 0.9977607, 0.0132237, -0.0173572, 0.9970681,-0.143297, 0.585941, -0.226000, -0.036852, 0.287009, -0.128350, 20.23926, 25.45166, 58.21533, 480,370, 42.7, 34.1, 27.5, 45.18, 100.04, 1199
87.763,15:4:15, 0.0014002, -0.0067099, 1.0019107, 0.0088980, -0.0164182, 0.9967160,-0.090125, 0.411360, -0.200301, 0.012149, 0.246270, -0.179085, 20.19043, 25.29297, 58.15430, 468,348, 42.7, 34.2, 28.1, 44.55, 100.04, 1199
87.772,15:4:15, 0.0052837, -0.0086367, 1.0053884, 0.0047938, -0.0174384, 0.9981259,-0.215803, 0.410125, -0.076588, -0.035910, 0.270981, -0.102216, 20.22095, 25.21973, 58.59375, 473,359, 42.7, 34.3, 28.1, 45.18, 100.04, 1199
87.781,15:4:15, 0.0016898, -0.0081562, 0.9980101, 0.0120872, -0.0229934, 0.9925070,0.008832, 0.588479, -0.252775, -0.012873, 0.340089, -0.179455, 20.16602, 25.36621, 58.41064, 474,359, 42.7, 34.4, 28.0, 44.55, 100.04, 1199
87.792,15:4:15, 0.0041361, -0.0110690, 1.0014232, 0.0068704, -0.0158528, 0.9987572,-0.116236, 0.536270, 0.034696, -0.062198, 0.275801, -0.050554, 20.07446, 25.13428, 58.07495, 462,350, 42.7, 34.3, 28.4, 45.18, 100.04, 1199
87.801,15:4:15, 0.0004201, -0.0084510, 0.9977916, 0.0104410, -0.0202402, 0.9970633,-0.245962, 0.584017, -0.277098, -0.187469, 0.237574, -0.179748, 20.25757, 25.41504, 58.21533, 473,359, 42.7, 33.9, 27.6, 45.18, 100.04, 1199
87.812,15:4:15, 0.0045184, -0.0094192, 0.9986870, 0.0142367, -0.0181401, 0.9970995,-0.267771, 0.582374, 0.088555, 0.037118, 0.377425, -0.101687, 20.14771, 25.09155, 58.56934, 468,348, 42.7, 33.8, 28.4, 45.18, 100.04, 1199
87.821,15:4:15, 0.0053084, -0.0025802, 1.0008540, 0.0120543, -0.0178097, 0.9947188,-0.166724, 0.511620, -0.148138, -0.136607, 0.403208, 0.000264, 20.17822, 25.36621, 58.15430, 474,359, 42.7, 34.4, 28.2, 44.55, 100.04, 1199
87.832,15:4:15, 0.0039467, -0.0125190, 0.9973593, 0.0103797, -0.0172339, 0.9972652,-0.042567, 0.584821, -0.204078, -0.037791, 0.225111, -0.076205, 20.03784, 25.29907, 58.22144, 469,349, 42.7, 34.0, 28.2, 45.18, 100.04, 1199
87.841,15:4:15, 0.0039467, -0.0125190, 0.9973593, 0.0120438, -0.0173291, 0.9954242,-0.042567, 0.584821, -0.204078, 0.063301, 0.318799, -0.050880, 20.14160, 25.15869, 57.95288, 480,370, 42.7, 34.0, 27.9, 45.18, 100.04, 1199
87.850,15:4:15, 0.0017304, -0.0086260, 1.0006037, 0.0104839, -0.0151793, 0.9954935,-0.041060, 0.532373, -0.278841, 0.062785, 0.220075, -0.127831, 20.11719, 25.28076, 57.98340, 475,360, 42.7, 33.7, 28.2, 45.18, 100.04, 1199
87.861,15:4:15, 0.0022946, -0.0082635, 0.9994161, 0.0104839, -0.0151793, 0.9954935,-0.064496, 0.562890, -0.200172, 0.062785, 0.220075, -0.127831, 20.06226, 25.41504, 58.30688, 473,357, 42.7, 34.2, 28.2, 45.18, 100.04, 1199
87.869,15:4:15, 0.0032811, -0.0138242, 0.9965702, 0.0081702, -0.0203834, 0.9985017,-0.089056, 0.511176, 0.033847, -0.087256, 0.296481, -0.076488, 20.14160, 25.34790, 58.20312, 476,361, 42.7, 34.3, 28.0, 44.55, 100.04, 1199
87.880,15:4:15, 0.0042589, -0.0061616, 1.0021778, 0.0081702, -0.0203834, 0.9985017,-0.196997, 0.662837, -0.485970, -0.087256, 0.296481, -0.076488, 20.14771, 25.06714, 58.43506, 476,360, 42.7, 34.3, 28.0, 45.18, 100.04, 1199
87.888,15:4:15, 0.0037895, -0.0125949, 1.0024080, 0.0117370, -0.0118709, 0.9991935,-0.194609, 0.637013, -0.277006, 0.063882, 0.246445, 0.025577, 20.25146, 25.14648, 58.36182, 518,369, 42.7, 34.3, 28.2, 45.18, 100.04, 1199
87.899,15:4:15, 0.0042751, -0.0041156, 0.9998651, 0.0125861, -0.0169594, 0.9980806,-0.245249, 0.682555, -0.017046, -0.037735, 0.237988, -0.230946, 20.21484, 25.19531, 58.34961, 504,359, 42.7, 34.0, 27.9, 45.18, 100.04, 1199
87.909,15:4:15, 0.0046637, -0.0116990, 0.9997133, 0.0047273, -0.0159466, 0.9948555,-0.016129, 0.534017, -0.252132, -0.038049, 0.321195, -0.127771, 20.14160, 25.11597, 58.35571, 500,360, 42.7, 34.2, 28.0, 44.55, 100.04, 1199
87.920,15:4:15, 0.0030606, -0.0077603, 0.9991339, 0.0138450, -0.0174097, 0.9976509,-0.271035, 0.608097, -0.164288, 0.137957, 0.197792, -0.281594, 20.22705, 25.32349, 58.02002, 490,356, 42.7, 34.4, 27.9, 45.18, 100.04, 1199
87.929,15:4:15, 0.0007296, -0.0088736, 1.0033728, 0.0118821, -0.0183007, 1.0006126,-0.039127, 0.411045, -0.123637, -0.063046, 0.368712, -0.153609, 20.11108, 24.98169, 58.31299, 485,360, 42.7, 34.3, 27.8, 45.18, 100.04, 1199
87.938,15:4:15, 0.0030268, -0.0156078, 1.0034344, 0.0135495, -0.0161664, 0.9965290,-0.041169, 0.458134, -0.130732, 0.012648, 0.438718, -0.098542, 20.12939, 25.36011, 58.22144, 487,365, 42.7, 33.8, 27.6, 44.55, 100.04, 1199
87.950,15:4:15, 0.0052546, -0.0094487, 0.9962338, 0.0115796, -0.0174787, 0.9996051,-0.116127, 0.510674, -0.096576, 0.013948, 0.200429, 0.051420, 20.09888, 25.21973, 57.84912, 478,351, 42.7, 34.2, 28.1, 44.55, 100.04, 1199
87.959,15:4:15, 0.0037961, -0.0093017, 1.0024648, 0.0062191, -0.0177699, 0.9979455,-0.092648, 0.663087, -0.148010, -0.062545, 0.242145, -0.050995, 20.19043, 25.18921, 58.26416, 483,361, 42.7, 34.6, 27.9, 45.18, 100.04, 1199
87.970,15:4:15, 0.0044774, -0.0082959, 1.0013595, 0.0108484, -0.0201703, 0.9974388,-0.040743, 0.486327, -0.123795, 0.011304, 0.363491, -0.205249, 20.17822, 25.40894, 58.12988, 475,345, 42.7, 34.2, 27.6, 45.18, 100.04, 1199
87.979,15:4:15, 0.0075735, -0.0095681, 0.9993750, 0.0096414, -0.0174505, 1.0030333,-0.015951, 0.563796, -0.252517, -0.060547, 0.215450, 0.076422, 20.13550, 25.08545, 58.38013, 480,360, 42.7, 34.4, 27.6, 45.18, 100.04, 1199
87.990,15:4:15, 0.0027255, -0.0109623, 0.9995319, 0.0132477, -0.0153118, 0.9952347,-0.269263, 0.585410, -0.147129, 0.062959, 0.343514, -0.076548, 20.24536, 25.33569, 58.25195, 474,350, 42.7, 34.1, 27.8, 45.18, 100.04, 1199
87.999,15:4:16, 0.0015632, -0.0126809, 1.0006100, 0.0120212, -0.0208506, 0.9949165,-0.092345, 0.661962, -0.122240, 0.087186, 0.427705, -0.075958, 20.30640, 25.23804, 58.02002, 442,356, 42.7, 34.2, 28.3, 45.18, 100.04, 1199
88.009,15:4:16, 0.0030250, -0.0081065, 0.9983916, 0.0130628, -0.0180591, 0.9938405,0.033816, 0.587385, -0.253273, 0.087032, 0.373914, -0.153121, 20.19043, 25.20142, 57.95898, 452,357, 42.7, 34.3, 28.0, 45.18, 100.04, 1199
88.020,15:4:16, -0.0010575, -0.0083625, 1.0011427, 0.0129134, -0.0156497, 1.0007792,-0.193744, 0.636259, -0.199889, -0.062281, 0.298812, 0.025728, 20.18433, 25.18311, 58.07495, 451,348, 42.7, 34.5, 28.0, 44.55, 100.04, 1199
88.029,15:4:16, 0.0033016, -0.0096129, 1.0028458, 0.0114330, -0.0217613, 0.9993493,-0.192244, 0.660145, 0.061169, 0.087436, 0.324050, -0.101868, 20.05615, 24.97559, 58.47168, 465,358, 42.7, 34.3, 28.0, 44.55, 100.04, 1199
88.040,15:4:16, -0.0014267, -0.0096815, 0.9981135, 0.0093317, -0.0213561, 0.9963521,-0.092925, 0.509329, -0.252653, 0.087675, 0.268760, 0.025345, 20.28198, 25.22583, 58.16040, 465,352, 42.7, 33.9, 27.9, 44.55, 100.04, 1199
88.049,15:4:16, 0.0006179, -0.0120447, 1.0006226, 0.0104857, -0.0170305, 0.9982885,-0.041570, 0.635359, -0.075874, 0.038758, 0.327396, 0.102911, 20.15381, 25.32959, 57.89185, 472,360, 42.7, 34.2, 28.3, 45.18, 100.04, 1199
88.060,15:4:16, 0.0034107, -0.0106565, 0.9974257, 0.0034048, -0.0179949, 0.9971876,-0.169021, 0.610797, -0.225492, -0.036783, 0.320191, -0.025204, 20.29419, 25.20752, 58.10547, 464,346, 42.7, 34.4, 27.8, 45.18, 100.04, 1199
88.069,15:4:16, 0.0036906, -0.0116587, 1.0021443, 0.0133371, -0.0131133, 1.0017495,-0.144045, 0.634481, -0.122094, -0.087628, 0.208777, -0.128358, 20.10498, 25.36011, 58.16040, 471,359, 42.7, 34.2, 27.4, 44.55, 100.04, 1199
88.080,15:4:16, 0.0021814, -0.0139061, 0.9972146, 0.0044898, -0.0160339, 0.9983082,-0.193728, 0.559787, -0.174189, 0.161752, 0.294470, 0.076891, 20.01343, 25.04883, 58.17871, 468,351, 42.7, 34.1, 27.9, 45.18, 100.04, 1199
88.089,15:4:16, 0.0019451, -0.0090818, 0.9977301, 0.0102068, -0.0175766, 1.0003294,-0.169964, 0.606956, -0.122570, -0.010395, 0.213654, 0.050695, 20.19653, 25.38452, 58.34351, 474,361, 42.7, 33.7, 27.5, 45.18, 100.04, 1199
88.098,15:4:16, 0.0029135, -0.0127314, 1.0000899, 0.0152747, -0.0176685, 0.9988395,-0.218427, 0.536051, -0.251273, 0.038496, 0.279098, 0.077305, 20.26367, 25.26855, 58.20923, 474,360, 42.7, 34.4, 28.2, 44.55, 100.04, 1199
88.114,15:4:16, 0.0068021, -0.0130116, 0.9988767, 0.0105404, -0.0179884, 0.9980282,-0.219189, 0.610289, -0.147615, 0.062393, 0.173173, -0.230280, 20.27588, 25.25635, 58.33130, 446,316, 42.7, 34.3, 28.0, 45.18, 100.04, 1199
88.123,15:4:16, 0.0012101, -0.0128855, 0.9965199, 0.0111757, -0.0213415, 0.9962411,-0.067710, 0.659594, -0.070813, 0.038068, 0.197467, -0.102020, 20.22095, 25.03052, 58.29468, 459,349, 42.7, 34.0, 27.9, 44.55, 100.04, 1199
88.135,15:4:16, 0.0021240, -0.0087216, 0.9997745, 0.0068750, -0.0133527, 0.9980151,-0.068359, 0.585435, -0.278681, 0.062613, 0.219969, -0.153473, 20.20874, 25.26245, 57.83691, 458,343, 42.7, 34.1, 27.9, 45.18, 100.04, 1199
88.144,15:4:16, 0.0036879, -0.0082660, 1.0004339, 0.0046336, -0.0194730, 1.0020497,-0.040538, 0.589220, -0.149435, -0.134874, 0.271775, 0.230710, 20.26367, 25.09155, 58.11157, 469,354, 42.7, 34.5, 27.9, 44.55, 100.04, 1199
88.155,15:4:16, 0.0033049, -0.0065378, 1.0009710, 0.0153644, -0.0162784, 1.0011826,-0.216210, 0.609138, -0.019287, -0.036015, 0.275270, 0.102706, 20.14160, 25.21973, 58.10547, 464,347, 42.7, 33.8, 28.2, 44.55, 100.04, 1199
88.164,15:4:16, -0.0014394, -0.0133367, 0.9983802, 0.0137193, -0.0164038, 0.9953412,-0.143929, 0.609715, -0.174607, -0.113494, 0.248232, -0.127710, 20.29419, 25.26245, 58.49609, 473,360, 42.7, 34.0, 28.1, 45.18, 100.04, 1199
88.173,15:4:16, -0.0014325, -0.0070546, 1.0009849, 0.0152290, -0.0174652, 1.0024759,-0.066051, 0.410537, -0.277498, -0.011078, 0.371217, 0.102505, 20.23926, 25.41504, 58.15430, 474,364, 42.7, 34.3, 27.9, 45.18, 100.04, 1199
88.184,15:4:16, 0.0055139, -0.0125335, 0.9989324, 0.0125575, -0.0208080, 0.9951499,-0.243641, 0.610570, -0.095069, -0.013361, 0.295501, -0.230452, 20.26367, 25.28076, 58.38013, 470,353, 42.7, 34.3, 28.1, 45.18, 100.04, 1199
88.194,15:4:16, 0.0045622, -0.0129194, 0.9964752, 0.0106282, -0.0170932, 1.0011531,-0.191745, 0.385616, -0.251684, -0.013048, 0.243550, -0.204981, 20.22705, 25.09766, 58.47168, 474,360, 42.7, 34.3, 28.1, 44.55, 100.04, 1199
88.205,15:4:16, 0.0064019, -0.0085068, 0.9989787, 0.0139380, -0.0165272, 0.9967686,-0.093183, 0.561437, -0.299382, 0.063132, 0.339221, -0.076867, 20.20264, 25.41504, 58.28857, 468,349, 42.7, 34.3, 27.7, 45.18, 100.04, 1199
88.214,15:4:16, 0.0064019, -0.0085068, 0.9989787, 0.0115412, -0.0195687, 0.9964384,-0.093183, 0.561437, -0.299382, -0.012886, 0.335881, -0.227596, 20.32471, 25.18921, 58.32520, 477,368, 42.7, 34.3, 27.9, 44.55, 100.04, 1199
88.224,15:4:16, 0.0044774, -0.0084964, 1.0017930, 0.0103103, -0.0156451, 0.9971470,-0.192613, 0.484514, -0.148285, -0.060877, 0.341494, -0.076691, 20.22095, 25.14648, 58.28857, 465,346, 42.7, 34.4, 28.0, 45.18, 100.04, 1199
88.234,15:4:16, 0.0037788, -0.0146476, 0.9998977, 0.0124194, -0.0200914, 0.9933529,-0.018001, 0.633906, -0.278713, -0.010695, 0.265405, 0.050810, 20.08057, 25.46997, 58.20312, 473,359, 42.7, 34.0, 27.9, 45.18, 100.04, 1199
88.245,15:4:16, 0.0034259, -0.0130318, 1.0016664, 0.0102278, -0.0156951, 0.9969530,-0.116882, 0.560188, -0.094685, 0.012807, 0.263779, -0.153878, 20.17212, 25.06104, 58.30078, 470,352, 42.7, 34.2, 27.9, 45.18, 100.04, 1199
88.254,15:4:16, 0.0072659, -0.0067886, 0.9991794, 0.0079092, -0.0107353, 0.9963614,-0.091877, 0.561147, -0.148883, -0.137356, 0.373205, -0.025083, 20.07446, 25.32349, 58.14209, 473,357, 42.7, 34.3, 28.2, 45.18, 100.04, 1199
88.263,15:4:16, 0.0040038, -0.0084263, 1.0020270, 0.0052590, -0.0170547, 0.9964193,-0.142356, 0.610015, -0.051804, 0.112193, 0.273277, -0.255804, 20.11719, 25.23804, 57.92847, 476,361, 42.7, 34.0, 28.2, 44.55, 100.04, 1199
88.274,15:4:16, 0.0010313, -0.0108374, 1.0009663, 0.0150037, -0.0209576, 1.0036042,-0.068405, 0.635451, -0.149991, -0.038165, 0.351574, -0.127500, 20.10498, 25.03662, 58.36182, 469,349, 42.7, 34.2, 28.4, 44.55, 100.04, 1199
88.283,15:4:16, -0.0002734, -0.0103883, 0.9982994, 0.0096450, -0.0205762, 0.9983510,-0.017466, 0.512211, -0.356910, 0.038633, 0.122958, -0.076352, 20.26978, 25.31128, 58.17261, 476,362, 42.7, 34.5, 28.1, 45.18, 100.04, 1199
88.294,15:4:16, 0.0017448, -0.0086317, 1.0025150, 0.0129860, -0.0163544, 0.9959087,-0.168382, 0.561055, -0.225875, 0.136745, 0.317327, -0.256182, 20.10498, 25.02441, 58.27026, 469,351, 42.7, 34.4, 27.9, 44.55, 100.04, 1199
88.303,15:4:16, 0.0030967, -0.0136980, 0.9998900, 0.0104372, -0.0195948, 0.9989176,-0.143944, 0.507660, -0.226295, -0.062699, 0.141995, -0.229377, 20.17212, 25.25635, 58.01392, 473,357, 42.7, 33.8, 27.8, 44.55, 100.04, 1199
88.315,15:4:16, 0.0034093, -0.0128041, 1.0011861, 0.0126915, -0.0189491, 0.9979756,-0.194650, 0.611320, -0.277177, -0.061943, 0.247112, -0.050792, 20.03174, 25.20752, 58.16650, 468,348, 42.7, 34.3, 28.1, 44.55, 100.04, 1199
88.324,15:4:16, 0.0064141, -0.0109655, 1.0023299, 0.0062236, -0.0157957, 0.9997166,-0.043127, 0.587716, -0.251478, -0.062188, 0.340110, -0.230710, 20.11108, 24.98169, 58.35571, 474,359, 42.7, 34.3, 27.7, 45.18, 100.04, 1199
88.333,15:4:16, 0.0089081, -0.0162805, 1.0008067, 0.0127485, -0.0188606, 0.9940966,-0.068159, 0.608385, -0.123373, 0.013095, 0.320402, -0.050817, 20.23315, 25.42725, 57.95288, 474,360, 42.7, 33.8, 28.2, 44.55, 100.04, 1199
88.344,15:4:16, -0.0001176, -0.0091830, 0.9998624, 0.0098473, -0.0141646, 1.0004168,-0.015198, 0.587282, -0.097173, 0.137424, 0.378269, -0.075903, 20.19653, 25.17700, 58.28247, 468,349, 42.7, 34.4, 28.4, 45.18, 100.04, 1199
88.353,15:4:16, 0.0055781, -0.0119931, 0.9990360, 0.0117016, -0.0195688, 0.9948905,-0.142655, 0.609842, -0.200682, 0.088340, 0.147492, -0.102050, 20.15991, 25.26245, 57.92847, 473,360, 42.7, 33.9, 27.9, 45.18, 100.04, 1199
88.364,15:4:16, 0.0028152, -0.0118426, 1.0009892, 0.0099024, -0.0194611, 0.9991937,0.007641, 0.535011, -0.330584, -0.062298, 0.300846, -0.076167, 20.25146, 25.01221, 58.25806, 469,351, 42.7, 34.0, 28.1, 45.18, 100.04, 1199
88.373,15:4:16, 0.0028152, -0.0118426, 1.0009892, 0.0063830, -0.0148541, 0.9979107,0.007641, 0.535011, -0.330584, 0.111617, 0.231280, -0.204055, 20.03174, 25.31738, 58.39844, 477,368, 42.7, 34.0, 28.4, 45.18, 100.04, 1199
88.384,15:4:16, 0.0033358, -0.0153241, 1.0005094, 0.0090592, -0.0162685, 0.9984303,-0.093474, 0.661551, -0.225828, -0.013433, 0.426683, -0.127412, 20.30640, 25.27466, 58.11157, 471,351, 42.7, 34.3, 28.1, 45.18, 100.04, 1199
88.393,15:4:16, 0.0027946, -0.0091316, 0.9981534, 0.0131513, -0.0172591, 0.9969115,-0.143133, 0.534460, -0.069821, 0.063223, 0.403893, 0.026108, 20.06226, 25.13428, 58.42285, 473,360, 42.7, 34.2, 28.1, 45.18, 100.04, 1199
88.404,15:4:16, 0.0010574, -0.0035560, 0.9987950, 0.0092183, -0.0147247, 0.9972842,-0.320687, 0.533751, -0.199236, -0.110690, 0.292280, 0.102214, 20.23926, 25.50659, 58.26416, 467,346, 42.7, 34.2, 27.6, 45.18, 100.04, 1199
